Date,Close,High,Low,Open,Volume
,RST.CR,RST.CR,RST.CR,RST.CR,RST.CR
2005-05-12,-2688167.25,-2688167.25,-2688167.25,-2688167.25,107904000
2005-05-13,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-05-16,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-05-17,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-05-18,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-05-19,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-05-20,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-05-23,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-05-24,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-05-25,-2688167.25,-2688167.25,-2688167.25,-2688167.25,25536000
2005-05-26,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-05-27,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-05-30,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-05-31,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-01,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-02,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-03,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-06,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-07,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-08,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-09,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-10,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-13,-2688167.25,-2688167.25,-2688167.25,-2688167.25,124800000
2005-06-14,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-15,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-16,-2688167.25,-2688167.25,-2688167.25,-2688167.25,124800000
2005-06-17,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-20,-2688167.25,-2688167.25,-2688167.25,-2688167.25,9600000
2005-06-21,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-22,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
2005-06-23,-2688167.25,-2688167.25,-2688167.25,-2688167.25,0
