Date,Close,High,Low,Open,Volume
,MPA.CR,MPA.CR,MPA.CR,MPA.CR,MPA.CR
2008-01-03,1.940168296554602e+32,1.940168296554602e+32,1.8775822826402713e+32,1.8775822826402713e+32,8000
2008-01-04,1.940168296554602e+32,1.940168296554602e+32,1.8775822826402713e+32,1.8775822826402713e+32,4760
2008-01-07,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-08,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-09,1.940168296554602e+32,1.940168296554602e+32,1.8775822826402713e+32,1.8775822826402713e+32,600
2008-01-10,1.940168296554602e+32,1.940168296554602e+32,1.8775822826402713e+32,1.8775822826402713e+32,0
2008-01-11,1.940168296554602e+32,1.940168296554602e+32,1.8775822826402713e+32,1.8775822826402713e+32,0
2008-01-14,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-15,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-16,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-17,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-18,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-21,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-22,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-23,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-24,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-25,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-28,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-29,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-30,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-01-31,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-02-01,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-02-06,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-02-07,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-02-08,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-02-11,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-02-12,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-02-13,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-02-14,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-02-15,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-02-18,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,1.940168296554602e+32,0
2008-02-19,1.8149959237635722e+32,1.8149959237635722e+32,1.8149959237635722e+32,1.8149959237635722e+32,0
2008-02-20,1.8149959237635722e+32,1.8149959237635722e+32,1.8149959237635722e+32,1.8149959237635722e+32,0
2008-02-21,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-02-22,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-02-25,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-02-26,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-02-27,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-02-28,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-02-29,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-03-03,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-03-04,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-03-05,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-03-06,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-03-07,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-03-10,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-03-11,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-03-12,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,1.7524099307961885e+32,0
2008-03-13,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,0
2008-03-14,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,0
2008-03-17,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,0
2008-03-18,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,0
2008-03-24,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,0
2008-03-25,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,0
2008-03-26,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,0
2008-03-27,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,0
2008-03-28,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,0
2008-03-31,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,0
2008-04-01,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,1.564651758465906e+32,0
2008-04-02,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,0
2008-04-03,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,0
2008-04-04,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,0
2008-04-07,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,0
2008-04-08,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,0
2008-04-09,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,1.6272375580051586e+32,0
