Date,Close,High,Low,Open,Volume
,DOM.CR,DOM.CR,DOM.CR,DOM.CR,DOM.CR
2011-07-15,-255771.609375,-255771.609375,-255771.609375,-255771.609375,6310
2011-07-18,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-07-19,-255771.609375,-255771.609375,-255771.609375,-255771.609375,20702
2011-07-20,-255771.609375,-255771.609375,-255771.609375,-255771.609375,5568
2011-07-21,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-07-22,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-07-25,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-07-26,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-07-27,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-07-28,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-07-29,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-01,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-02,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-03,-255771.609375,-255771.609375,-255771.609375,-255771.609375,786
2011-08-04,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-05,-255771.609375,-255771.609375,-255771.609375,-255771.609375,100
2011-08-08,-255771.609375,-255771.609375,-255771.609375,-255771.609375,21838
2011-08-09,-255771.609375,-255771.609375,-255771.609375,-255771.609375,49544
2011-08-10,-255771.609375,-255771.609375,-255771.609375,-255771.609375,30910
2011-08-11,-255771.609375,-255771.609375,-255771.609375,-255771.609375,140
2011-08-12,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-16,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-17,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-18,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-19,-255771.609375,-255771.609375,-255771.609375,-255771.609375,298
2011-08-22,-255771.609375,-255771.609375,-255771.609375,-255771.609375,1702
2011-08-23,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-24,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-25,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-26,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-29,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-08-30,-255771.609375,-255771.609375,-255771.609375,-255771.609375,2080
2011-08-31,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-01,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-02,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-05,-255771.609375,-255771.609375,-255771.609375,-255771.609375,2974
2011-09-06,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-07,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-08,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-09,-255771.609375,-255771.609375,-255771.609375,-255771.609375,2896
2011-09-12,-255771.609375,-255771.609375,-255771.609375,-255771.609375,10000
2011-09-13,-255771.609375,-255771.609375,-255771.609375,-255771.609375,8000
2011-09-14,-255771.609375,-255771.609375,-255771.609375,-255771.609375,11104
2011-09-15,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-16,-255771.609375,-255771.609375,-255771.609375,-255771.609375,26204
2011-09-19,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-20,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-21,-255771.609375,-255771.609375,-255771.609375,-255771.609375,2700
2011-09-22,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-23,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-26,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-27,-255771.609375,-255771.609375,-255771.609375,-255771.609375,34852
2011-09-28,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-09-29,-255771.609375,-255771.609375,-255771.609375,-255771.609375,24722
2011-09-30,-255771.609375,-255771.609375,-255771.609375,-255771.609375,17288
2011-10-03,-255771.609375,-255771.609375,-255771.609375,-255771.609375,16400
2011-10-04,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
2011-10-05,-255771.609375,-255771.609375,-255771.609375,-255771.609375,0
