Date,Close,High,Low,Open,Volume
,IVC-A.CR,IVC-A.CR,IVC-A.CR,IVC-A.CR,IVC-A.CR
2025-04-29,87.3085708618164,88.74717496755527,86.30650446316113,87.3085708618164,5
2025-04-30,85.2250747680664,85.97910547509287,79.37143027164285,87.30857329880715,143
2025-05-02,79.37142944335938,86.31642951965331,79.37142944335938,85.225073878697,74
2025-05-05,79.37142944335938,88.74717651857645,84.30238070863997,79.37142944335938,72
2025-05-06,79.37142944335938,84.31230425676621,84.31230425676621,79.37142944335938,5
2025-05-07,79.37142944335938,84.31230425676621,79.37142944335938,79.37142944335938,120
2025-05-08,79.37142944335938,75.40285797119141,75.40285797119141,79.37142944335938,29
2025-05-09,75.4028549194336,75.4028549194336,75.4028549194336,79.37142623098273,219
2025-05-12,79.37142944335938,89.2928581237793,74.41071510314941,75.40285797119141,559
2025-05-13,79.37142944335938,79.35158991655625,79.35158991655625,79.37142944335938,18
2025-05-14,79.37142944335938,79.37142944335938,79.37142944335938,79.37142944335938,0
2025-05-15,79.36150360107422,79.3714271489136,74.55953589190054,79.3714271489136,123
2025-05-16,79.36150360107422,79.36150360107422,78.37928430955218,79.36150360107422,279
2025-05-19,79.37142944335938,79.37142944335938,79.37142944335938,79.36150589523312,234
2025-05-20,83.33999633789062,83.33999633789062,83.29038616943373,79.37142508370536,57
2025-05-21,79.37142944335938,84.23293101065501,79.37142944335938,83.34000091552734,1278
2025-05-22,79.37142944335938,79.37142944335938,79.37142944335938,79.37142944335938,0
2025-05-23,84.2329330444336,84.2329330444336,84.2329330444336,79.37143135975847,28
2025-05-26,84.2329330444336,83.83607437374489,76.39500268376753,84.2329330444336,28
2025-05-27,84.2329330444336,84.2329330444336,84.2329330444336,84.2329330444336,0
2025-05-28,84.2329330444336,84.2329330444336,84.2329330444336,84.2329330444336,20
2025-05-29,84.2329330444336,84.2329330444336,84.2329330444336,84.2329330444336,0
2025-05-30,84.33214569091797,84.33214569091797,84.23293291575973,84.23293291575973,116
2025-06-03,84.82821655273438,84.82821655273438,84.82821655273438,84.33214511090551,43
2025-06-04,79.36150360107422,84.8282127654014,79.36150360107422,84.8282127654014,161
2025-06-05,87.3085708618164,88.30071371251886,84.82821373506026,79.36150450824391,65
2025-06-06,87.3085708618164,87.3085708618164,87.3085708618164,87.3085708618164,12
2025-06-09,89.24324798583984,89.24324798583984,84.33214381498237,87.30857242021705,45
2025-06-10,89.24324798583984,88.99521226873695,88.79678672283438,89.24324798583984,159
2025-06-11,89.24324798583984,89.24324798583984,88.79678672283438,89.24324798583984,90
2025-06-12,89.24324798583984,89.24324798583984,74.4107151308668,89.24324798583984,29
2025-06-13,89.18372344970703,89.23333362180503,89.18372344970703,89.24324960066502,10
2025-06-17,74.41071319580078,89.24324566505074,74.41071319580078,89.18371951671783,75
2025-06-18,88.30071258544922,89.28293187566183,79.47063981301447,88.30071258544922,2090
2025-06-19,79.37142944335938,98.22214393615722,74.41071510314941,88.3007152557373,3378
2025-06-20,79.37142944335938,89.24324795259744,89.24324795259744,79.37142944335938,100
2025-06-25,79.37142944335938,79.37142944335938,79.37142944335938,79.37142944335938,374
2025-06-26,77.88321685791016,86.1676084747661,77.88321685791016,79.37143119277468,1201
2025-06-27,84.33214569091797,84.33214569091797,78.37928834802963,77.88321690278894,34
2025-06-30,84.33214569091797,84.33214569091797,77.48635823270648,84.33214569091797,177
2025-07-01,84.33214569091797,84.33214569091797,84.33214569091797,84.33214569091797,75
2025-07-02,84.33214569091797,84.33214569091797,84.33214569091797,84.33214569091797,25
2025-07-03,84.33214569091797,89.19364736816668,89.19364736816668,84.33214569091797,6
2025-07-04,84.33214569091797,84.33214569091797,79.37143123851102,84.33214569091797,94
2025-07-07,84.33214569091797,93.26143170525046,89.2928601433249,84.33214569091797,13
2025-07-08,84.33214569091797,84.33214569091797,84.33214569091797,84.33214569091797,375
2025-07-09,84.33214569091797,84.33214569091797,84.33214569091797,84.33214569091797,750
2025-07-10,84.33214569091797,84.33214569091797,84.33214569091797,84.33214569091797,800
2025-07-11,84.33214569091797,84.33214569091797,84.33214569091797,84.33214569091797,1823
2025-07-14,84.33214569091797,77.38714545754824,77.38714545754824,84.33214569091797,1
2025-07-15,94.25357055664062,94.25357055664062,93.01339199668483,84.33214207699424,25
2025-07-16,94.25357055664062,89.19364354591082,84.33214207699424,94.25357055664062,200
