Date,Close,High,Low,Open,Volume
,PGR.CR,PGR.CR,PGR.CR,PGR.CR,PGR.CR
2008-01-28,-13481916416.0,-13481916416.0,-12403363327.723755,-13481916416.0,8734
2008-01-29,-13481916416.0,-13481916416.0,-13481916416.0,-13481916416.0,1266
2008-01-30,-13481916416.0,-13481916416.0,-13481916416.0,-13481916416.0,0
2008-01-31,-13481916416.0,-13481916416.0,-13481916416.0,-13481916416.0,0
2008-02-01,-13481916416.0,-13481916416.0,-13481916416.0,-13481916416.0,0
2008-02-06,-13481916416.0,-13481916416.0,-13481916416.0,-13481916416.0,0
2008-02-07,-13481916416.0,-13481916416.0,-13481916416.0,-13481916416.0,0
2008-02-08,-13481916416.0,-13481916416.0,-13481916416.0,-13481916416.0,0
2008-02-11,-13481916416.0,-13481916416.0,-13481916416.0,-13481916416.0,0
2008-02-12,-539276.6875,-539276.6875,-539276.6875,-539276.6875,68115444
2008-02-13,-539276.6875,-539276.6875,-539276.6875,-539276.6875,66516190
2008-02-14,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-02-15,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-02-18,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-02-19,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-02-20,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-02-21,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-02-22,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-02-25,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-02-26,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-02-27,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-02-28,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-02-29,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-03,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-04,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-05,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-06,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-07,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-10,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-11,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-12,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-13,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-14,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-17,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-18,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-24,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-25,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-26,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-27,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-28,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-03-31,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-01,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-02,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-03,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-04,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-07,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-08,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-09,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-10,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-11,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-14,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-15,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-16,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-17,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-18,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-21,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-22,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-23,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-24,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-25,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-28,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-29,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-04-30,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-05-02,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-05-06,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-05-07,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-05-08,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-05-09,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-05-12,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-05-13,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-05-14,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
2008-05-15,-539276.6875,-539276.6875,-539276.6875,-539276.6875,0
