Date,Close,High,Low,Open,Volume
,BVL.CR,BVL.CR,BVL.CR,BVL.CR,BVL.CR
2008-01-22,-inf,-inf,-inf,-inf,8730
2008-01-23,-inf,-inf,-inf,-inf,0
2008-01-24,-inf,-inf,-inf,-inf,0
2008-01-25,-inf,-inf,-inf,-inf,0
2008-01-28,-inf,-inf,-inf,-inf,0
2008-01-29,-inf,-inf,-inf,-inf,0
2008-01-30,-inf,-inf,-inf,-inf,36000
2008-01-31,-inf,-inf,-inf,-inf,0
2008-02-01,-inf,-inf,-inf,-inf,0
2008-02-06,-inf,-inf,-inf,-inf,0
2008-02-07,-inf,-inf,-inf,-inf,50850
2008-02-08,-inf,-inf,-inf,-inf,0
2008-02-11,-inf,-inf,-inf,-inf,36000
2008-02-12,-inf,-inf,-inf,-inf,0
2008-02-13,-inf,-inf,-inf,-inf,0
2008-02-14,-inf,-inf,-inf,-inf,0
2008-02-15,-inf,-inf,-inf,-inf,0
2008-02-18,-inf,-inf,-inf,-inf,0
2008-02-19,-inf,-inf,-inf,-inf,36000
2008-02-20,-inf,-inf,-inf,-inf,36000
2008-02-21,-inf,-inf,-inf,-inf,36000
2008-02-22,-inf,-inf,-inf,-inf,0
2008-02-25,-inf,-inf,-inf,-inf,18900
2008-02-26,-inf,-inf,-inf,-inf,12600
2008-02-27,-inf,-inf,-inf,-inf,0
2008-02-28,-inf,-inf,-inf,-inf,52200
2008-02-29,-inf,-inf,-inf,-inf,0
2008-03-03,-inf,-inf,-inf,-inf,0
2008-03-04,-inf,-inf,-inf,-inf,0
2008-03-05,-inf,-inf,-inf,-inf,0
2008-03-06,-inf,-inf,-inf,-inf,0
2008-03-07,-inf,-inf,-inf,-inf,53100
2008-03-10,-inf,-inf,-inf,-inf,36171
2008-03-11,-inf,-inf,-inf,-inf,67500
2008-03-12,-inf,-inf,-inf,-inf,7200
2008-03-13,-inf,-inf,-inf,-inf,29952
2008-03-14,-inf,-inf,-inf,-inf,42048
2008-03-17,-inf,-inf,-inf,-inf,54000
