Date,Close,High,Low,Open,Volume
,CIE.CR,CIE.CR,CIE.CR,CIE.CR,CIE.CR
2000-02-15,-0.2264571189880371,-0.2264571189880371,-0.2264571189880371,-0.2264571189880371,180730
2000-02-16,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-02-17,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-02-18,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-02-21,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-02-22,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-02-23,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-02-24,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-02-25,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-02-28,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-02-29,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-01,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-02,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-03,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-06,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-07,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-08,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-09,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-10,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-13,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-14,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-15,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-16,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-17,-0.2830714285373688,-0.2830714285373688,-0.2830714285373688,-0.2830714285373688,110000
2000-03-20,-27449.34375,-27449.34375,-27449.34375,-27449.34375,0
2000-03-21,-27449.34375,-27449.34375,-27449.34375,-27449.34375,0
2000-03-22,-27449.34375,-27449.34375,-27449.34375,-27449.34375,0
2000-03-23,-27449.34375,-27449.34375,-27449.34375,-27449.34375,0
2000-03-24,-27449.34375,-27449.34375,-27449.34375,-27449.34375,0
2000-03-27,-27449.34375,-27449.34375,-27449.34375,-27449.34375,0
2000-03-28,-27449.34375,-27449.34375,-27449.34375,-27449.34375,0
2000-03-29,-0.2264571189880371,-0.2264571189880371,-0.2264571189880371,-0.2264571189880371,116490
2000-03-30,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-03-31,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-04-03,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-04-04,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
2000-04-05,-22874.455078125,-22874.455078125,-22874.455078125,-22874.455078125,0
